wdt_ID,Domain,Price,Date,DateTime,Domain Length,Venue,Extension,Source,Sold Times,LTO,Hyphen,Number,Pattern,Domain Status
3759,32403.com,126,2021-06-21,2021-06-21 00:01,5,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8313033),,,,Yes,,
3758,RogerCasino.com,"2,000",2021-06-21,2021-06-21 00:00,11,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8312611),,,,,,
3756,Lazurite.co,"1,497",2021-06-20,2021-06-20 00:02,8,Sedo,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8311749),,,,,,Developed
3755,PathLabs.co,499,2021-06-20,2021-06-20 00:01,8,Afternic,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8311749),,,,,,
3754,SuperHome.co,750,2021-06-20,2021-06-20 00:00,9,Dan,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8311517),,,,,,Redirected
3753,Bohnd.com,399,2021-06-19,2021-06-19 00:02,5,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8311013),,,,,,
3752,HealingWhisper.com,100,2021-06-19,2021-06-19 00:01,14,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8310877),,,,,,Developed
3751,ByteEasy.com,299,2021-06-19,2021-06-19 00:00,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8310502),,,,,,
1697,TheOrigins.net,"1,495",2021-06-18,2021-06-18 13:27,10,Afternic,.net,Twitter (https://twitter.com/DomainBuyNow/status/1405888616849711109),,,,,,
49,GameSport.com,"19,000",2021-06-18,2021-06-18 09:52,9,Dan,.com,,,,,,,Developed
3750,BScEco.com,"6,888",2021-06-18,2021-06-18 00:05,6,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8309987),,,,,,
3749,StellarNFTs.com,249,2021-06-18,2021-06-18 00:04,11,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8309663),,,,,,
3748,VOIPDevelopment.com,"1,200",2021-06-18,2021-06-18 00:03,15,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8309547),,,,,,
3747,Orbital365.com,"1,500",2021-06-18,2021-06-18 00:00,10,Unknown,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8309396),,,,Yes,,Developed
50,Ushoop.com,"2,000",2021-06-17,2021-06-17 09:53,6,Afternic,.com,,,,,,,
3767,DFX.io,"8,000",2021-06-17,2021-06-17 00:59,3,Squadhelp,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8314248),,,,,,
3746,iPPa.com,"28,000",2021-06-17,2021-06-17 00:03,4,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8308797),,,,,,
3745,CocoaFlorida.com,399,2021-06-17,2021-06-17 00:02,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8308230),,,,,,Developed
3744,Web-Service.org,95,2021-06-17,2021-06-17 00:01,11,Afternic,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8307984),,,Yes,,,
3743,FreightDepot.com,"1,495",2021-06-17,2021-06-17 00:00,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8307889),,,,,,Redirected
51,TruckLender.com,"3,500",2021-06-16,2021-06-16 09:54,11,Afternic,.com,,,,,,,
3757,EmployerSpace.com,"2,495",2021-06-16,2021-06-16 00:59,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-900#post-8312073),,,,,,
3738,HealthStory.com,288,2021-06-15,2021-06-16 00:07,11,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306302),,,,,,
3737,Nicol.xyz,100,2021-06-15,2021-06-16 00:06,5,Afternic,.xyz,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306302),,,,,,Developed
3736,BitcoinShop.info,100,2021-06-15,2021-06-16 00:05,11,Afternic,.info,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306302),,,,,,
3735,Linco.info,100,2021-06-15,2021-06-16 00:04,5,Sedo,.info,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306302),,,,,,
3734,AgriLink.in,99,2021-06-15,2021-06-16 00:03,8,Sedo,.in,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306302),,,,,,In Development
3733,HubLink.net,495,2021-06-15,2021-06-16 00:02,7,Sedo,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306302),,,,,,
3742,GenVideo.com,"3,000",2021-06-16,2021-06-16 00:02,8,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8307733),,,,,,Redirected
3741,EagleTrans.com,"1,500",2021-06-16,2021-06-16 00:01,10,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8307733),,,,,,Developed
3740,CashingHomes.com,199,2021-06-16,2021-06-16 00:00,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8307237),,,,,,Developed
2025,Shotlio.com,"1,500",2021-06-15,2021-06-15 18:56,7,Brandpa,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-951#post-8485976),,,,,,
3739,VastNFT.com,299,2021-06-15,2021-06-15 00:08,7,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306823),,,,,,
3732,Sukex.com,750,2021-06-15,2021-06-15 00:01,5,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8306302),,,,,,
3248,Entrepreneur.vc,902,2021-06-15,2021-06-15 00:00,12,Park.io,.vc,NameBio (https://namebio.com/entrepreneur.vc),2,,,,,
3731,NovoPayments.com,"1,700",2021-06-14,2021-06-14 00:10,12,Flippa,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8305242),,,,,,
3730,WishGrid.com,199,2021-06-14,2021-06-14 00:00,8,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8305150),,,,,,In Development
3729,SneakersLA.com,400,2021-06-13,2021-06-13 00:04,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8304565),,,,,Geo,
3728,MoneyBall.us,250,2021-06-13,2021-06-13 00:03,9,Afternic,.us,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8304565),,,,,,
3727,Hi-Tech.us,300,2021-06-13,2021-06-13 00:02,9,Afternic,.us,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8304565),,,Yes,,,
3726,Oiz.us,300,2021-06-13,2021-06-13 00:01,3,Afternic,.us,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8304565),,,,,,
3725,iNewsApp.com,199,2021-06-13,2021-06-13 00:00,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-899#post-8304492),,,,,,
3724,BeyondSmooth.com,299,2021-06-12,2021-06-12 00:00,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8302878),,,,,,
3723,VisitingHere.com,"1,995",2021-06-11,2021-06-11 00:00,12,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8301810),,,,,,
3722,FishScore.com,365,2021-06-10,2021-06-10 00:00,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8301223),,,,,,
1698,Liquidity.cc,"1,699",2021-06-09,2021-06-09 13:28,9,Afternic,.cc,Twitter (https://twitter.com/DomainBuyNow/status/1402670186159869952),,,,,,Developed
3721,CaptainOdds.com,150,2021-06-09,2021-06-09 00:32,11,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8300672),,,,,,
3720,VitaCondo.com,"1,300",2021-06-09,2021-06-09 00:31,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8300520),,,,,,Redirected
3719,SwapDefi.com,"2,488",2021-06-09,2021-06-09 00:30,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8300514),,,,,,
3718,NFTRo.com,101,2021-06-09,2021-06-09 00:29,5,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299882),,,,,,
3717,XLDefi.com,101,2021-06-09,2021-06-09 00:28,6,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299882),,,,,,
3716,GlampingSpot.com,101,2021-06-09,2021-06-09 00:27,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299882),,,,,,
3715,FreeVaccines.org,101,2021-06-09,2021-06-09 00:26,12,Afternic,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299882),,,,,,Redirected
3714,GPUDeals.com,101,2021-06-09,2021-06-09 00:25,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299882),,,,,,
3713,WiserDocs.com,"1,088",2021-06-09,2021-06-09 00:00,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299788),,,,,,
3712,AIOT.network,"1,250",2021-06-08,2021-06-08 00:16,4,Afternic,.network,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299562),,,,,,
3711,FairMoney.io,500,2021-06-08,2021-06-08 00:15,9,Dan,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8299335),,,,,,Developed
3710,TourBranson.com,"4,000",2021-06-08,2021-06-08 00:00,11,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8298719),,,,,Geo,
3708,SoStellar.com,"2,500",2021-06-07,2021-06-07 00:03,9,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8298499),,,,,,Redirected
3707,Mamofes.com,699,2021-06-07,2021-06-07 00:02,7,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8298339),,,,,,
3706,Overton.vc,225,2021-06-07,2021-06-07 00:01,7,Unknown,.vc,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8298325),,,,,,
3705,Credentialing.net,900,2021-06-07,2021-06-07 00:00,13,Dan,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8297850),,,,,,
3709,AppGlue.com,"2,699",2021-06-07,2021-06-07 00:00,7,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-898#post-8298499),,,,,,Developed
3704,EyeVIP.com,"8,515",2021-06-06,2021-06-06 00:01,6,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8297130),,,,,,Developed
3703,TrillionLinks.com,"1,000",2021-06-05,2021-06-05 00:00,13,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8296322),,,,,,
12079,CharityChain.com,"5,250",2021-06-03,2021-06-03 00:01,11,CryptoExchange,.com,CryptoExchange (https://cryptoexchange.com/marketplace),,,,,,
3702,ScoutUs.com,"2,899",2021-06-02,2021-06-02 00:06,7,Alter,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8293734),,,,,,
3701,Partnero.com,"4,435",2021-06-02,2021-06-02 00:05,8,BrandBucket,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8293734),,,,,,Developed
3700,Cakea.com,"2,275",2021-06-02,2021-06-02 00:04,5,BrandBucket,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8293734),,,,,,
3699,Shorbu.com,50,2021-06-02,2021-06-02 00:03,6,Epik,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8293482),,,,,,
3698,OokFinance.com,100,2021-06-02,2021-06-02 00:02,10,NamePros,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8293467),,,,,,HugeDomains
3697,Doge-1.com,"1,000",2021-06-02,2021-06-02 00:01,6,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8292987),,,Yes,Yes,,
3696,TopWorkspace.com,"1,999",2021-06-02,2021-06-02 00:00,12,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-897#post-8292920),,,,,,In Development
1699,CleanLab.org,"1,799",2021-06-01,2021-06-01 13:29,8,Afternic,.org,Twitter (https://twitter.com/DomainBuyNow/status/1399895580386725890),,,,,,Redirected
3695,CreativePanther.com,299,2021-06-01,2021-06-01 00:00,15,Epik,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8292269),,,,,,Developed
3694,Addiktions.com,488,2021-05-30,2021-05-30 00:00,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8290251),,,,,,HugeDomains
2403,NFTex.me,100,2021-05-29,2021-05-29 00:59,5,Afternic,.me,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-945#post-8467873),,,,,,
3693,Sircle.co,299,2021-05-29,2021-05-29 00:03,6,Unknown,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8289710),,,,,,
3692,Relentless.in,"7,090",2021-05-29,2021-05-29 00:02,10,DaaZ,.in,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8289453),,,,,,
3691,PrivateJetChartering.co,149,2021-05-29,2021-05-29 00:01,20,Epik,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8289327),,,,,,
3690,NewsCommand.com,"1,088",2021-05-29,2021-05-29 00:00,11,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8289084),,,,,,
52,CouchNow.com,"3,500",2021-05-28,2021-05-28 09:55,8,Afternic,.com,,,,,,,Developed
3689,e-NFT.com,"8,500",2021-05-28,2021-05-28 00:09,5,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8288630),,,Yes,,,
3680,BitGreen.org,"1,499",2021-05-28,2021-05-28 00:00,8,Sedo,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8287909),,,,,,Developed
3679,AwningInstaller.com,299,2021-05-27,2021-05-27 00:01,15,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8287212),,,,,,Redirected
3678,LPL.io,"4,995",2021-05-27,2021-05-27 00:00,3,Afternic,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-896#post-8286871),,,,,,
3677,LoveBroadband.com,"1,999",2021-05-26,2021-05-26 00:02,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8286460),,,,,,
3676,ClinicBlue.com,299,2021-05-26,2021-05-26 00:01,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8285646),,,,,,
3675,SmartNFT.io,"3,995",2021-05-26,2021-05-26 00:00,8,Afternic,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8285624),,,,,,
1700,TapchiCrypto.com,250,2021-05-25,2021-05-25 13:30,12,Epik,.com,Twitter (https://twitter.com/DomainBuyNow/status/1397299960480247808),,,,,,Developed
3674,Codigger.com,199,2021-05-25,2021-05-25 00:02,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8285224),,,,,,In Development
3673,CodingKey.com,"4,999",2021-05-25,2021-05-25 00:01,9,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8284699),,,,,,Developed
3672,WildGamble.com,"1,800",2021-05-25,2021-05-25 00:00,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8284665),,,,,,
53,TeleScience.com,"5,500",2021-05-24,2021-05-24 09:56,11,Afternic,.com,,,,,,,
3671,StorkPhoto.com,400,2021-05-24,2021-05-24 00:03,10,Sedo,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8284008),,,,,,Developed
3670,ESGVerify.com,831,2021-05-24,2021-05-24 00:02,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8283781),,,,,,Redirected
3669,ESGLeader.com,"1,050",2021-05-24,2021-05-24 00:01,9,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8283781),,,,,,
3668,NoRiskNoGain.com,599,2021-05-24,2021-05-24 00:00,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8283633),,,,,,Developed
3667,PearlCannabis.com,"2,299",2021-05-23,2021-05-23 00:01,13,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8283322),,,,,,
3666,YourDoc.co,299,2021-05-23,2021-05-23 00:00,7,Epik,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8282868),,,,,,
10776,PhotonFox.com,"2,299",2021-05-22,2021-05-22 00:04,9,Sav,.com,Twitter (https://twitter.com/Trudeaux_eth/status/1396082133488357377),,,,,,
3665,BGPsec.net,"1,499",2021-05-22,2021-05-22 00:03,6,Afternic,.net,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8282650),,,,,,Developed
3664,Kevel.co.uk,200,2021-05-22,2021-05-22 00:02,5,Dan,.co.uk,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-895#post-8282596),,,,,,
3663,Bitop.com,"15,000",2021-05-22,2021-05-22 00:01,5,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8281792),,,,,,Developed
3662,GoldRush.tv,"1,000",2021-05-22,2021-05-22 00:00,8,Unknown,.tv,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8281632),,,,,,
3661,InHabits.com,"3,000",2021-05-21,2021-05-21 00:04,8,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8281390),,,,,,
3660,Bitcoin-News.org,280,2021-05-21,2021-05-21 00:03,12,Sedo,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280712),,,Yes,,,Redirected
3659,AlabamaEmploymentAttorney.com,399,2021-05-21,2021-05-21 00:02,25,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280642),,,,,Geo,
3658,Supploy.com,"2,888",2021-05-21,2021-05-21 00:01,7,Brandnic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280640),,,,,,Developed
3657,ECSWellness.com,"1,999",2021-05-21,2021-05-21 00:00,11,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280634),,,,,,Developed
54,WhiteOffice.com,"12,995",2021-05-20,2021-05-20 09:57,11,Afternic,.com,,,,,,,
3656,TexasCoffeeShop.com,350,2021-05-20,2021-05-20 00:06,15,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280348),,,,,Geo,
3655,ElegantStudios.com,"1,000",2021-05-20,2021-05-20 00:05,14,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280270),,,,,,
3654,Sevn.io,199,2021-05-20,2021-05-20 00:04,4,Afternic,.io,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280262),,,,,,
3653,Ibumo.com,120,2021-05-20,2021-05-20 00:03,5,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8280256),,,,,,
3652,TheModernCondos.com,"1,499",2021-05-20,2021-05-20 00:02,15,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8279885),,,,,,Developed
3651,VE33.COM,999,2021-05-20,2021-05-20 00:01,4,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8279716),,,,Yes,Repeat(N),
3650,GoodIdea.us,"1,500",2021-05-20,2021-05-20 00:00,8,Uniregistry,.us,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-894#post-8279576),,,,,,Developed
3649,Fibbl.com,"9,000",2021-05-19,2021-05-19 00:07,5,Private,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8279371),,,,,,Developed
3648,Nudah.com,399,2021-05-19,2021-05-19 00:02,5,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8279206),,,,,,
3647,Missile.eu,"4,250",2021-05-19,2021-05-19 00:01,7,Uniregistry,.eu,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8278845),,,,,,In Development
3646,Hala.vc,300,2021-05-19,2021-05-19 00:00,4,Afternic,.vc,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8278601),,,,,,Redirected
480,iBlock.com,"50,000",2021-05-18,2021-05-18 17:08,6,Dan,.com,Twitter (https://twitter.com/QualityNames_/status/1394715770270232582),,,,,,
3645,AlienInterviews.com,349,2021-05-18,2021-05-18 00:03,15,Unknown,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8278219),,,,,,
3644,EasyCart.com,"45,000",2021-05-18,2021-05-18 00:02,8,Squadhelp,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8278072),,,,,,
3643,LiteCrunch.com,"2,999",2021-05-18,2021-05-18 00:01,10,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277986),,,,,,
3642,Mining.finance,"2,699",2021-05-18,2021-05-18 00:00,6,Afternic,.finance,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277612),,,,,,
3641,DealGecko.com,"3,299",2021-05-17,2021-05-17 00:12,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277457),,,,,,In Development
3640,QuickBring.com,699,2021-05-17,2021-05-17 00:11,10,Unknown,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277311),,,,,,
3639,Shopruz.com,799,2021-05-17,2021-05-17 00:10,7,Brandnic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277310),,,,,,
3638,ReckonSystems.com,200,2021-05-17,2021-05-17 00:09,13,Epik,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277307),,,,,,In Development
3637,ReactIndustries.com,999,2021-05-17,2021-05-17 00:08,15,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277295),,,,,,
3636,UtahRents.com,999,2021-05-17,2021-05-17 00:07,9,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277289),,,,,Geo,
3635,ForestCityCannabis.com,500,2021-05-17,2021-05-17 00:06,18,GoDaddy,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277285),,,,,Geo,
3634,iSupply.org,"1,988",2021-05-17,2021-05-17 00:05,7,Afternic,.org,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277257),,,,,,
3633,Cosmetik.co,188,2021-05-17,2021-05-17 00:04,8,Afternic,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-893#post-8277257),,,,,,
3632,TokenTune.com,399,2021-05-17,2021-05-17 00:03,9,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8277037),,,,,,
3631,Markeeto.com,"3,888",2021-05-17,2021-05-17 00:02,8,Dan,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8276941),,,,,,
3630,InnPay.com,"3,988",2021-05-17,2021-05-17 00:01,6,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8276941),,,,,,
3629,IgniteEquity.com,"2,988",2021-05-17,2021-05-17 00:00,12,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8276869),,,,,,Redirected
3628,Visuals.app,995,2021-05-16,2021-05-16 00:00,7,Afternic,.app,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8276331),,,,,,
2024,Baggly.com,"1,745",2021-05-15,2021-05-15 18:55,6,Brandpa,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-951#post-8485976),,,,,,In Development
1723,AutoSecurities.com,59,2021-05-15,2021-05-15 13:54,14,Epik,.com,Twitter (https://twitter.com/DomainBuyNow/status/1399596629594972160),,,,,,
1701,Wookl.com,"1,759",2021-05-15,2021-05-15 13:31,5,Squadhelp,.com,Twitter (https://twitter.com/DomainBuyNow/status/1393577103426207745),,,,,,In Development
3627,LunarEnergy.co,"2,150",2021-05-15,2021-05-15 00:02,11,Afternic,.co,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8275212),,,,,,
3626,Fincra.com,"3,390",2021-05-15,2021-05-15 00:01,6,Brandnic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8275038),,,,,,Developed
3625,LifeEnabled.com,199,2021-05-15,2021-05-15 00:00,11,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-892#post-8274566),,,,,,
3622,SpecCoin.com,900,2021-05-13,2021-05-14 00:05,8,Afternic,.com,NamePros (https://www.namepros.com/threads/report-completed-domain-name-sales-here.83628/page-891#post-8273257),,,,,,In Development
